symbol,datetime,security_id,bid_price,bid_order_qty,bid_executed_qty,ask_order_qty,ask_executed_qty
CS2503,2025-02-12 13:41:06.697000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:06.944000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:09.687000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:10.683000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:15.951000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:16.438000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:22.441000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:26.185000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:27.448000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:28.448000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:29.938000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:32.186000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:32.936000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:34.933000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:48.190000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:50.186000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:51.436000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:52.455000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:41:56.935000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:01.442000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:02.437000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:07.949000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:08.936000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:10.937000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:18.180000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:22.442000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:26.430000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:30.677000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:30.928000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:35.184000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:36.679000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:38.427000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:40.926000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:43.423000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:46.932000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:51.444000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:54.430000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:55.436000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:56.430000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:42:57.428000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:02.449000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:03.675000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:06.435000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:10.934000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:11.433000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:12.431000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:15.672000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:18.435000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:25.938000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:31.921000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:37.921000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:38.441000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:43.670000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:52.442000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:52.926000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:55.919000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:43:56.923000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:00.917000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:01.168000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:05.437000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:05.924000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:07.429000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:09.428000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:10.914000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:12.429000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:13.414000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:13.918000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:14.166000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:14.672000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:15.180000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:17.917000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:28.672000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:30.163000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:32.916000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:34.172000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:34.665000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:44.417000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:45.928000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:46.933000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:47.914000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:48.163000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:53.166000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:54.412000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:44:55.926000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:04.921000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:05.913000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:07.923000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:10.162000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:11.168000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:13.409000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:15.416000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:21.425000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:23.664000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:24.427000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:28.415000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:33.934000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:34.435000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:34.673000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:34.925000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:36.910000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:37.410000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:37.661000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:38.425000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:41.408000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:41.910000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:42.407000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:47.664000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:49.913000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:52.408000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:53.408000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:54.426000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:58.420000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:45:59.423000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:01.409000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:02.906000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:04.434000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:05.421000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:12.914000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:13.408000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:14.420000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:17.657000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:18.911000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:19.436000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:19.924000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:22.151000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:30.399000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:34.928000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:39.908000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:42.155000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:46.661000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:47.929000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:52.437000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:54.906000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:55.150000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:46:55.648000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:02.919000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:08.917000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:13.397000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:13.657000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:14.402000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:14.899000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:15.400000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:21.146000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:26.402000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:28.397000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:29.393000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:34.426000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:35.646000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:39.938000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:40.404000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:41.406000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:41.658000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:47.897000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:52.403000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:55.896000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:57.935000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:47:58.895000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:00.395000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:04.144000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:08.458000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:16.393000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:31.640000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:34.640000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:35.144000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:35.407000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:35.946000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:36.427000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:36.639000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:37.889000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:39.921000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:50.636000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:54.887000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:57.149000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:48:58.142000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:06.383000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:07.390000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:07.639000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:11.635000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:12.433000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:17.384000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:18.142000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:18.889000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:19.923000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:21.383000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:26.416000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:37.631000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:38.385000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:42.422000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:43.433000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:47.882000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:50.880000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:57.878000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:49:59.436000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:06.880000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:07.877000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:08.384000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:08.882000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:11.382000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:12.631000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:12.884000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:13.420000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:18.376000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:21.626000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:25.633000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:28.375000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:31.938000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:33.390000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:33.878000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:34.928000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:37.418000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:38.627000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:42.922000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:43.417000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:46.883000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:48.876000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:49.141000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:49.385000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:52.876000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:50:58.876000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:01.374000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:06.396000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:06.884000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:07.923000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:08.631000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:16.377000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:19.439000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:19.884000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:34.119000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:34.372000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:39.929000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:43.429000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:44.919000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:47.618000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:52.874000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:55.619000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:51:59.881000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:11.371000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:13.367000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:15.367000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:18.617000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:20.446000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:20.928000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:21.374000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:31.921000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:34.615000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:40.433000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:40.923000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:42.375000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:45.863000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:48.866000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:50.366000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:53.881000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:54.423000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:59.363000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:52:59.864000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:00.860000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:01.862000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:03.616000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:08.121000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:13.859000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:14.359000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:21.423000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:22.111000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:25.929000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:30.866000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:36.430000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:37.860000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:38.359000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:38.917000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:41.359000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:44.379000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:47.864000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:48.110000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:52.607000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:53.106000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:56.111000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:53:56.612000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:01.856000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:04.859000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:06.606000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:07.422000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:10.104000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:13.855000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:14.105000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:15.358000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:17.421000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:17.873000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:22.106000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:24.860000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:25.102000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:31.358000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:32.108000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:32.353000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:33.102000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:33.851000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:35.851000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:37.104000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:37.598000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:39.349000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:39.600000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:42.349000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:47.854000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:54:50.911000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:55:02.853000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:55:06.870000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:55:09.918000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:55:11.359000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:55:15.859000-12:00,205000008290,2556,5760,5931,6375,5316
CS2503,2025-02-12 13:55:22.423000-12:00,205000008290,2556,5760,5931,6375,5316
